draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	duration_multiplier	requested_selection_end_generations_ago	realized_selection_end_generations_ago	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode	exploratory_screen_ledger_sha256
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw071	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	71	2035322250	0	601828123	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw072	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	72	120311524	0	967013117	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw073	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	73	737029103	0	44962173	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw074	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	74	220209064	0	967906637	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw075	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	75	531111832	0	1897520267	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw076	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	76	1052475264	0	192117791	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw077	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	77	1998664471	0	170052201	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw078	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	78	798747413	0	1594718674	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw079	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	79	729745058	0	1240469918	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw080	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	80	399778681	0	148070520	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw081	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	81	158334089	0	1319989849	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw082	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	82	454084616	0	402994291	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw083	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	83	1003610874	0	1113337446	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw084	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	84	13990185	0	1615011587	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw085	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	85	208770584	0	1958816601	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw086	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	86	674844515	0	152202280	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw087	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	87	508081536	0	1875138884	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw088	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	88	1624640108	0	594354858	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw089	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	89	1907953291	0	891386948	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw090	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	90	1416143897	0	1419965741	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw091	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	91	1701092606	0	692739842	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw092	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	92	921510755	0	516877662	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw093	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	93	158229401	0	1605179295	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw094	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	94	1071211124	0	907773720	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw095	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	95	1823854846	0	235044988	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw096	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	96	71648721	0	346179750	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw097	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	97	302404048	0	998780483	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw098	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	98	1983583051	0	794790382	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.100000__q5__draw099	confirmation	0.01	0.1	0.07500000000000001	0.125	0.25	2067.3253325403894	2065.0	20	100	500	5.0	2400.0	2272.0	99	2013428992	0	1606994841	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw000	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	0	591388164	0	1235792408	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw001	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	1	982424422	0	960957408	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw002	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	2	1807673474	0	1944744826	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw003	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	3	1121036945	0	56884211	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw004	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	4	1825890506	0	912099277	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw005	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	5	1487699061	0	1662662015	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw006	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	6	859228456	0	946894768	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw007	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	7	785779860	0	1516936229	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw008	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	8	799992096	0	1898977550	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw009	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	9	348005084	0	1181248172	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw010	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	10	283794216	0	1634677064	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw011	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	11	1787013780	0	2141052688	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw012	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	12	1436799314	0	1643121021	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw013	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	13	318141682	0	260760370	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw014	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	14	775257945	0	106258441	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw015	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	15	34284648	0	320341325	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw016	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	16	1355381472	0	1648686350	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw017	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	17	281028375	0	779279512	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw018	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	18	987258941	0	1193836977	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw019	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	19	404203685	0	1472031433	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw020	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	20	1236519215	0	771945080	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw021	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	21	1265537331	0	950753675	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw022	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	22	233444117	0	939051124	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw023	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	23	620522609	0	1129623068	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw024	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	24	2000762946	0	1341494184	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw025	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	25	80813759	0	1029818469	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw026	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	26	946508632	0	1483340401	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw027	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	27	760461494	0	1996289199	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw028	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	28	307178888	0	1572000923	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw029	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	29	1160379461	0	1546539187	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw030	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	30	2022318954	0	2064813809	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw031	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	31	840084904	0	738031565	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw032	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	32	672241038	0	2146444157	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw033	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	33	482964051	0	1461000885	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw034	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	34	736292039	0	1583371088	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw035	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	35	858774253	0	1180507006	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
han_fixed_v2__confirmation__s0.010000__af0.200000__q5__draw036	confirmation	0.01	0.2	0.17500000000000002	0.225	0.5	1781.5576434591462	1780.0	40	100	500	5.0	2400.0	2272.0	36	912267198	0	1407816155	0	1800.0	2	1	focal_2bp_forward_only_no_recap_no_neutral_overlay	9b9f610f150a1edbce6dce318cd3a376256b7ca1adf20360858aefd29eb288aa
