unit_id	status	error	completion	decoder_sha256	decode_seconds
ancient_eurasia_han_introgression__af10__neutral__rep089	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep089/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.3453476589998
ancient_eurasia_han_introgression__af10__neutral__rep090	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep090/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.16495775200019
ancient_eurasia_han_introgression__af10__neutral__rep091	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep091/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.776381553999727
ancient_eurasia_han_introgression__af10__neutral__rep092	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep092/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.72420934699994
ancient_eurasia_han_introgression__af10__neutral__rep093	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep093/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.738076126000124
ancient_eurasia_han_introgression__af10__neutral__rep094	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep094/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.92378801399991
ancient_eurasia_han_introgression__af10__neutral__rep095	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep095/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.471772006000265
ancient_eurasia_han_introgression__af10__neutral__rep096	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep096/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	34.50744982399965
ancient_eurasia_han_introgression__af10__neutral__rep097	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep097/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.742049005000354
ancient_eurasia_han_introgression__af10__neutral__rep098	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep098/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.32367547199965
ancient_eurasia_han_introgression__af10__neutral__rep099	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep099/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.380618929999855
ancient_eurasia_han_introgression__af10__neutral__rep100	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__neutral__rep100/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.102545912000096
ancient_eurasia_han_introgression__af10__selected_s0p005__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.897710764000294
ancient_eurasia_han_introgression__af10__selected_s0p005__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.966279462999864
ancient_eurasia_han_introgression__af10__selected_s0p005__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.88174644300034
ancient_eurasia_han_introgression__af10__selected_s0p005__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.53159375799987
ancient_eurasia_han_introgression__af10__selected_s0p005__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.44271965300004
ancient_eurasia_han_introgression__af10__selected_s0p005__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.84035229200026
ancient_eurasia_han_introgression__af10__selected_s0p005__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.95732794300011
ancient_eurasia_han_introgression__af10__selected_s0p005__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.078917469000316
ancient_eurasia_han_introgression__af10__selected_s0p005__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.06422811900029
ancient_eurasia_han_introgression__af10__selected_s0p005__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p005__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.468230564999885
ancient_eurasia_han_introgression__af10__selected_s0p010__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.44744867999998
ancient_eurasia_han_introgression__af10__selected_s0p010__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.532261296999877
ancient_eurasia_han_introgression__af10__selected_s0p010__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.483285573999638
ancient_eurasia_han_introgression__af10__selected_s0p010__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.97666411
ancient_eurasia_han_introgression__af10__selected_s0p010__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.05853669599992
ancient_eurasia_han_introgression__af10__selected_s0p010__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.31845460300019
ancient_eurasia_han_introgression__af10__selected_s0p010__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.291153670999847
ancient_eurasia_han_introgression__af10__selected_s0p010__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.22401086100035
ancient_eurasia_han_introgression__af10__selected_s0p010__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.428012468999896
ancient_eurasia_han_introgression__af10__selected_s0p010__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af10__selected_s0p010__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.122060533999957
ancient_eurasia_han_introgression__af20__neutral__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.658747057000255
ancient_eurasia_han_introgression__af20__neutral__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.599164092999672
ancient_eurasia_han_introgression__af20__neutral__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.977105274000223
ancient_eurasia_han_introgression__af20__neutral__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.534457019
ancient_eurasia_han_introgression__af20__neutral__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.71761112000013
ancient_eurasia_han_introgression__af20__neutral__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.90766956399966
ancient_eurasia_han_introgression__af20__neutral__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.163219244000175
ancient_eurasia_han_introgression__af20__neutral__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.11952763299996
ancient_eurasia_han_introgression__af20__neutral__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.480723442
ancient_eurasia_han_introgression__af20__neutral__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.224236074000146
ancient_eurasia_han_introgression__af20__neutral__rep011	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep011/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.3619798550003
ancient_eurasia_han_introgression__af20__neutral__rep012	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep012/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.1192631910003
ancient_eurasia_han_introgression__af20__neutral__rep013	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep013/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.463209215000006
ancient_eurasia_han_introgression__af20__neutral__rep014	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep014/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.22892794099971
ancient_eurasia_han_introgression__af20__neutral__rep015	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep015/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.425499144999776
ancient_eurasia_han_introgression__af20__neutral__rep016	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep016/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.19166448399983
ancient_eurasia_han_introgression__af20__neutral__rep017	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep017/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.485095901000022
ancient_eurasia_han_introgression__af20__neutral__rep018	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep018/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.459426554999936
ancient_eurasia_han_introgression__af20__neutral__rep019	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep019/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.444435627000075
ancient_eurasia_han_introgression__af20__neutral__rep020	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep020/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.24374624200027
ancient_eurasia_han_introgression__af20__neutral__rep021	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep021/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.298868802000015
ancient_eurasia_han_introgression__af20__neutral__rep022	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep022/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.26742590899994
ancient_eurasia_han_introgression__af20__neutral__rep023	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep023/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.12890794399982
ancient_eurasia_han_introgression__af20__neutral__rep024	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep024/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.289380563000122
ancient_eurasia_han_introgression__af20__neutral__rep025	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep025/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.919562682000105
ancient_eurasia_han_introgression__af20__neutral__rep026	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep026/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.609826844000054
ancient_eurasia_han_introgression__af20__neutral__rep027	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep027/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.953604982999877
ancient_eurasia_han_introgression__af20__neutral__rep028	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep028/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.747678454999914
ancient_eurasia_han_introgression__af20__neutral__rep029	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af20__neutral__rep029/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.66985733499996
