seed	band_low	band_high	position	derived_frequency	n_hom	threshold_years	p_hom_derived	p_unconditional
20260864	0.45	0.55	5003624.0	0.46	20	30000.0	0.15	0.06
20260864	0.45	0.55	5003624.0	0.46	20	50000.0	1.0	0.26
20260864	0.45	0.55	5003624.0	0.46	20	100000.0	1.0	0.28
20260864	0.65	0.75	5040673.0	0.65	41	10000.0	0.0	0.0
20260864	0.65	0.75	5040673.0	0.65	41	20000.0	0.07317073170731707	0.05
20260864	0.65	0.75	5040673.0	0.65	41	30000.0	0.21951219512195122	0.13
20260864	0.65	0.75	5040673.0	0.65	41	50000.0	0.5853658536585366	0.29
20260864	0.65	0.75	5040673.0	0.65	41	100000.0	0.6097560975609756	0.32
20260864	0.85	0.95	5000885.0	0.905	82	10000.0	0.0	0.0
20260864	0.85	0.95	5000885.0	0.905	82	20000.0	0.024390243902439025	0.02
20260864	0.85	0.95	5000885.0	0.905	82	30000.0	0.08536585365853659	0.07
20260864	0.85	0.95	5000885.0	0.905	82	50000.0	0.32926829268292684	0.28
20260864	0.85	0.95	5000885.0	0.905	82	100000.0	0.35365853658536583	0.3
20260866	0.25	0.35	5001630.0	0.33	10	10000.0	0.1	0.01
20260866	0.25	0.35	5001630.0	0.33	10	20000.0	0.1	0.03
20260866	0.25	0.35	5001630.0	0.33	10	30000.0	0.3	0.1
20260866	0.25	0.35	5001630.0	0.33	10	50000.0	0.4	0.26
20260866	0.25	0.35	5001630.0	0.33	10	100000.0	1.0	0.33
20260866	0.45	0.55	5045469.0	0.455	20	10000.0	0.0	0.01
20260866	0.45	0.55	5045469.0	0.455	20	20000.0	0.05	0.07
20260866	0.45	0.55	5045469.0	0.455	20	30000.0	0.2	0.12
20260866	0.45	0.55	5045469.0	0.455	20	50000.0	0.4	0.3
20260866	0.45	0.55	5045469.0	0.455	20	100000.0	0.45	0.31
20260866	0.65	0.75	5002037.0	0.665	43	10000.0	0.0	0.01
20260866	0.65	0.75	5002037.0	0.665	43	20000.0	0.046511627906976744	0.03
20260866	0.65	0.75	5002037.0	0.665	43	30000.0	0.16279069767441862	0.1
20260866	0.65	0.75	5002037.0	0.665	43	50000.0	0.27906976744186046	0.16
20260866	0.65	0.75	5002037.0	0.665	43	100000.0	0.3023255813953488	0.23
20260866	0.85	0.95	4920577.0	0.85	71	10000.0	0.014084507042253521	0.01
20260866	0.85	0.95	4920577.0	0.85	71	20000.0	0.028169014084507043	0.02
20260866	0.85	0.95	4920577.0	0.85	71	30000.0	0.056338028169014086	0.05
20260866	0.85	0.95	4920577.0	0.85	71	50000.0	0.43661971830985913	0.32
20260866	0.85	0.95	4920577.0	0.85	71	100000.0	0.676056338028169	0.49
20260868	0.25	0.35	4991797.0	0.27	10	10000.0	0.1	0.01
20260868	0.25	0.35	4991797.0	0.27	10	20000.0	0.5	0.07
20260868	0.25	0.35	4991797.0	0.27	10	30000.0	0.5	0.11
20260868	0.25	0.35	4991797.0	0.27	10	50000.0	0.5	0.14
20260868	0.25	0.35	4991797.0	0.27	10	100000.0	0.6	0.29
20260868	0.45	0.55	4978605.0	0.535	33	10000.0	0.0	0.01
20260868	0.45	0.55	4978605.0	0.535	33	20000.0	0.09090909090909091	0.09
20260868	0.45	0.55	4978605.0	0.535	33	30000.0	0.21212121212121213	0.14
20260868	0.45	0.55	4978605.0	0.535	33	50000.0	0.3333333333333333	0.18
20260868	0.45	0.55	4978605.0	0.535	33	100000.0	0.696969696969697	0.32
20260868	0.65	0.75	4993020.0	0.73	56	10000.0	0.0	0.01
20260868	0.65	0.75	4993020.0	0.73	56	20000.0	0.03571428571428571	0.07
20260868	0.65	0.75	4993020.0	0.73	56	30000.0	0.10714285714285714	0.11
20260868	0.65	0.75	4993020.0	0.73	56	50000.0	0.16071428571428573	0.14
20260868	0.65	0.75	4993020.0	0.73	56	100000.0	0.4107142857142857	0.29
20260868	0.85	0.95	4995187.0	0.92	84	10000.0	0.011904761904761904	0.01
20260868	0.85	0.95	4995187.0	0.92	84	20000.0	0.08333333333333333	0.07
20260868	0.85	0.95	4995187.0	0.92	84	30000.0	0.13095238095238096	0.11
20260868	0.85	0.95	4995187.0	0.92	84	50000.0	0.17857142857142858	0.15
20260868	0.85	0.95	4995187.0	0.92	84	100000.0	0.35714285714285715	0.3
20260870	0.45	0.55	4998283.0	0.545	31	10000.0	0.0	0.01
20260870	0.45	0.55	4998283.0	0.545	31	20000.0	0.0967741935483871	0.04
20260870	0.45	0.55	4998283.0	0.545	31	30000.0	0.1935483870967742	0.08
20260870	0.45	0.55	4998283.0	0.545	31	50000.0	0.3548387096774194	0.16
20260870	0.45	0.55	4998283.0	0.545	31	100000.0	0.6129032258064516	0.34
20260870	0.65	0.75	5007679.0	0.65	41	10000.0	0.024390243902439025	0.01
20260870	0.65	0.75	5007679.0	0.65	41	20000.0	0.07317073170731707	0.05
20260870	0.65	0.75	5007679.0	0.65	41	30000.0	0.14634146341463414	0.09
20260870	0.65	0.75	5007679.0	0.65	41	50000.0	0.2682926829268293	0.15
20260870	0.65	0.75	5007679.0	0.65	41	100000.0	1.0	0.5
20260870	0.85	0.95	5009010.0	0.86	75	10000.0	0.013333333333333334	0.01
20260870	0.85	0.95	5009010.0	0.86	75	20000.0	0.05333333333333334	0.05
20260870	0.85	0.95	5009010.0	0.86	75	30000.0	0.09333333333333334	0.09
20260870	0.85	0.95	5009010.0	0.86	75	50000.0	0.17333333333333334	0.15
20260870	0.85	0.95	5009010.0	0.86	75	100000.0	0.5733333333333334	0.46
20260872	0.45	0.55	4995887.0	0.51	28	10000.0	0.0	0.0
20260872	0.45	0.55	4995887.0	0.51	28	20000.0	0.0	0.02
20260872	0.45	0.55	4995887.0	0.51	28	30000.0	0.10714285714285714	0.07
20260872	0.45	0.55	4995887.0	0.51	28	50000.0	0.35714285714285715	0.26
20260872	0.45	0.55	4995887.0	0.51	28	100000.0	0.6785714285714286	0.39
20260872	0.65	0.75	5015797.0	0.7	46	10000.0	0.0	0.0
20260872	0.65	0.75	5015797.0	0.7	46	20000.0	0.043478260869565216	0.02
20260872	0.65	0.75	5015797.0	0.7	46	30000.0	0.13043478260869565	0.06
20260872	0.65	0.75	5015797.0	0.7	46	50000.0	0.5	0.24
20260872	0.65	0.75	5015797.0	0.7	46	100000.0	0.5	0.25
20260872	0.85	0.95	5002914.0	0.935	87	10000.0	0.0	0.0
20260872	0.85	0.95	5002914.0	0.935	87	20000.0	0.022988505747126436	0.02
20260872	0.85	0.95	5002914.0	0.935	87	30000.0	0.08045977011494253	0.07
20260872	0.85	0.95	5002914.0	0.935	87	50000.0	0.27586206896551724	0.24
20260872	0.85	0.95	5002914.0	0.935	87	100000.0	0.39080459770114945	0.34
20260874	0.25	0.35	4999168.0	0.305	11	10000.0	0.0	0.0
20260874	0.25	0.35	4999168.0	0.305	11	20000.0	0.09090909090909091	0.03
20260874	0.25	0.35	4999168.0	0.305	11	30000.0	0.09090909090909091	0.04
20260874	0.25	0.35	4999168.0	0.305	11	50000.0	0.6363636363636364	0.16
20260874	0.25	0.35	4999168.0	0.305	11	100000.0	0.6363636363636364	0.2
20260874	0.45	0.55	4998032.0	0.505	25	10000.0	0.0	0.0
20260874	0.45	0.55	4998032.0	0.505	25	20000.0	0.0	0.03
20260874	0.45	0.55	4998032.0	0.505	25	30000.0	0.04	0.05
20260874	0.45	0.55	4998032.0	0.505	25	50000.0	0.28	0.17
20260874	0.45	0.55	4998032.0	0.505	25	100000.0	0.6	0.26
20260874	0.65	0.75	4996687.0	0.7	51	10000.0	0.0	0.0
20260874	0.65	0.75	4996687.0	0.7	51	20000.0	0.0392156862745098	0.03
20260874	0.65	0.75	4996687.0	0.7	51	30000.0	0.058823529411764705	0.05
20260874	0.65	0.75	4996687.0	0.7	51	50000.0	0.17647058823529413	0.17
20260874	0.65	0.75	4996687.0	0.7	51	100000.0	0.3333333333333333	0.25
20260874	0.85	0.95	5002855.0	0.93	86	10000.0	0.0	0.0
20260874	0.85	0.95	5002855.0	0.93	86	20000.0	0.03488372093023256	0.03
20260874	0.85	0.95	5002855.0	0.93	86	30000.0	0.046511627906976744	0.04
20260874	0.85	0.95	5002855.0	0.93	86	50000.0	0.19767441860465115	0.17
20260874	0.85	0.95	5002855.0	0.93	86	100000.0	0.23255813953488372	0.2
20260876	0.45	0.55	4999523.0	0.49	25	10000.0	0.0	0.0
20260876	0.45	0.55	4999523.0	0.49	25	20000.0	0.04	0.05
20260876	0.45	0.55	4999523.0	0.49	25	30000.0	0.2	0.09
20260876	0.45	0.55	4999523.0	0.49	25	50000.0	0.44	0.2
20260876	0.45	0.55	4999523.0	0.49	25	100000.0	0.48	0.35
20260876	0.65	0.75	5002911.0	0.745	60	10000.0	0.0	0.0
20260876	0.65	0.75	5002911.0	0.745	60	20000.0	0.06666666666666667	0.05
20260876	0.65	0.75	5002911.0	0.745	60	30000.0	0.1	0.09
20260876	0.65	0.75	5002911.0	0.745	60	50000.0	0.23333333333333334	0.21
20260876	0.65	0.75	5002911.0	0.745	60	100000.0	0.4666666666666667	0.35
20260876	0.85	0.95	4965983.0	0.875	76	10000.0	0.013157894736842105	0.01
20260876	0.85	0.95	4965983.0	0.875	76	20000.0	0.07894736842105263	0.06
20260876	0.85	0.95	4965983.0	0.875	76	30000.0	0.11842105263157894	0.1
20260876	0.85	0.95	4965983.0	0.875	76	50000.0	0.3684210526315789	0.29
20260876	0.85	0.95	4965983.0	0.875	76	100000.0	0.3684210526315789	0.29
20260878	0.45	0.55	5023720.0	0.46	20	10000.0	0.0	0.0
20260878	0.45	0.55	5023720.0	0.46	20	20000.0	0.05	0.01
20260878	0.45	0.55	5023720.0	0.46	20	30000.0	0.4	0.11
20260878	0.45	0.55	5023720.0	0.46	20	50000.0	0.4	0.13
20260878	0.45	0.55	5023720.0	0.46	20	100000.0	1.0	0.34
20260878	0.65	0.75	4987409.0	0.655	39	10000.0	0.0	0.0
20260878	0.65	0.75	4987409.0	0.655	39	20000.0	0.05128205128205128	0.02
20260878	0.65	0.75	4987409.0	0.655	39	30000.0	0.23076923076923078	0.09
20260878	0.65	0.75	4987409.0	0.655	39	50000.0	0.2564102564102564	0.1
20260878	0.65	0.75	4987409.0	0.655	39	100000.0	0.6410256410256411	0.33
20260878	0.85	0.95	5091690.0	0.94	89	10000.0	0.011235955056179775	0.01
20260878	0.85	0.95	5091690.0	0.94	89	20000.0	0.02247191011235955	0.02
20260878	0.85	0.95	5091690.0	0.94	89	30000.0	0.15730337078651685	0.14
20260878	0.85	0.95	5091690.0	0.94	89	50000.0	0.20224719101123595	0.18
20260878	0.85	0.95	5091690.0	0.94	89	100000.0	0.3146067415730337	0.28
20260880	0.25	0.35	4992148.0	0.335	11	10000.0	0.18181818181818182	0.03
20260880	0.25	0.35	4992148.0	0.335	11	20000.0	0.18181818181818182	0.07
20260880	0.25	0.35	4992148.0	0.335	11	30000.0	0.36363636363636365	0.13
20260880	0.25	0.35	4992148.0	0.335	11	50000.0	0.36363636363636365	0.19
20260880	0.25	0.35	4992148.0	0.335	11	100000.0	1.0	0.28
20260880	0.45	0.55	4990626.0	0.45	20	10000.0	0.05	0.03
20260880	0.45	0.55	4990626.0	0.45	20	20000.0	0.15	0.07
20260880	0.45	0.55	4990626.0	0.45	20	30000.0	0.3	0.13
20260880	0.45	0.55	4990626.0	0.45	20	50000.0	0.45	0.19
20260880	0.45	0.55	4990626.0	0.45	20	100000.0	0.45	0.27
20260880	0.65	0.75	5001118.0	0.65	42	10000.0	0.023809523809523808	0.03
20260880	0.65	0.75	5001118.0	0.65	42	20000.0	0.11904761904761904	0.07
20260880	0.65	0.75	5001118.0	0.65	42	30000.0	0.21428571428571427	0.13
20260880	0.65	0.75	5001118.0	0.65	42	50000.0	0.35714285714285715	0.19
20260880	0.65	0.75	5001118.0	0.65	42	100000.0	0.38095238095238093	0.28
20260880	0.85	0.95	5078698.0	0.905	82	10000.0	0.024390243902439025	0.02
20260880	0.85	0.95	5078698.0	0.905	82	20000.0	0.0975609756097561	0.08
20260880	0.85	0.95	5078698.0	0.905	82	30000.0	0.13414634146341464	0.12
20260880	0.85	0.95	5078698.0	0.905	82	50000.0	0.21951219512195122	0.19
20260880	0.85	0.95	5078698.0	0.905	82	100000.0	0.4878048780487805	0.41
20260882	0.45	0.55	5019635.0	0.5	26	10000.0	0.0	0.01
20260882	0.45	0.55	5019635.0	0.5	26	20000.0	0.07692307692307693	0.04
20260882	0.45	0.55	5019635.0	0.5	26	30000.0	0.07692307692307693	0.06
20260882	0.45	0.55	5019635.0	0.5	26	50000.0	0.4230769230769231	0.15
20260882	0.45	0.55	5019635.0	0.5	26	100000.0	1.0	0.31
20260882	0.65	0.75	4991623.0	0.695	46	10000.0	0.0	0.01
20260882	0.65	0.75	4991623.0	0.695	46	20000.0	0.021739130434782608	0.02
20260882	0.65	0.75	4991623.0	0.695	46	30000.0	0.10869565217391304	0.07
20260882	0.65	0.75	4991623.0	0.695	46	50000.0	0.391304347826087	0.2
20260882	0.65	0.75	4991623.0	0.695	46	100000.0	1.0	0.49
20260882	0.85	0.95	5006983.0	0.87	76	10000.0	0.013157894736842105	0.01
20260882	0.85	0.95	5006983.0	0.87	76	20000.0	0.039473684210526314	0.03
20260882	0.85	0.95	5006983.0	0.87	76	30000.0	0.06578947368421052	0.07
20260882	0.85	0.95	5006983.0	0.87	76	50000.0	0.2236842105263158	0.19
20260882	0.85	0.95	5006983.0	0.87	76	100000.0	0.47368421052631576	0.38
20260884	0.45	0.55	5000808.0	0.495	23	10000.0	0.0	0.0
20260884	0.45	0.55	5000808.0	0.495	23	20000.0	0.043478260869565216	0.03
20260884	0.45	0.55	5000808.0	0.495	23	30000.0	0.043478260869565216	0.11
20260884	0.45	0.55	5000808.0	0.495	23	50000.0	0.17391304347826086	0.14
20260884	0.45	0.55	5000808.0	0.495	23	100000.0	0.4782608695652174	0.3
20260884	0.65	0.75	5064199.0	0.685	46	10000.0	0.0	0.0
20260884	0.65	0.75	5064199.0	0.685	46	20000.0	0.021739130434782608	0.01
20260884	0.65	0.75	5064199.0	0.685	46	30000.0	0.13043478260869565	0.14
20260884	0.65	0.75	5064199.0	0.685	46	50000.0	0.1956521739130435	0.17
20260884	0.65	0.75	5064199.0	0.685	46	100000.0	0.391304347826087	0.26
20260884	0.85	0.95	4996701.0	0.905	82	10000.0	0.0	0.0
20260884	0.85	0.95	4996701.0	0.905	82	20000.0	0.04878048780487805	0.04
20260884	0.85	0.95	4996701.0	0.905	82	30000.0	0.15853658536585366	0.13
20260884	0.85	0.95	4996701.0	0.905	82	50000.0	0.2073170731707317	0.17
20260884	0.85	0.95	4996701.0	0.905	82	100000.0	0.3780487804878049	0.32
20260886	0.45	0.55	4857593.0	0.535	30	10000.0	0.0	0.0
20260886	0.45	0.55	4857593.0	0.535	30	20000.0	0.2	0.07
20260886	0.45	0.55	4857593.0	0.535	30	30000.0	0.43333333333333335	0.15
20260886	0.45	0.55	4857593.0	0.535	30	50000.0	1.0	0.37
20260886	0.45	0.55	4857593.0	0.535	30	100000.0	1.0	0.42
20260886	0.65	0.75	4944940.0	0.71	47	10000.0	0.02127659574468085	0.02
20260886	0.65	0.75	4944940.0	0.71	47	20000.0	0.10638297872340426	0.06
20260886	0.65	0.75	4944940.0	0.71	47	30000.0	0.1702127659574468	0.11
20260886	0.65	0.75	4944940.0	0.71	47	50000.0	0.6808510638297872	0.37
20260886	0.65	0.75	4944940.0	0.71	47	100000.0	0.8085106382978723	0.43
20260886	0.85	0.95	5009858.0	0.885	79	10000.0	0.02531645569620253	0.02
20260886	0.85	0.95	5009858.0	0.885	79	20000.0	0.0759493670886076	0.06
20260886	0.85	0.95	5009858.0	0.885	79	30000.0	0.12658227848101267	0.1
20260886	0.85	0.95	5009858.0	0.885	79	50000.0	0.35443037974683544	0.28
20260886	0.85	0.95	5009858.0	0.885	79	100000.0	1.0	0.8
20260888	0.45	0.55	5018394.0	0.465	22	10000.0	0.09090909090909091	0.02
20260888	0.45	0.55	5018394.0	0.465	22	20000.0	0.13636363636363635	0.03
20260888	0.45	0.55	5018394.0	0.465	22	30000.0	0.2727272727272727	0.06
20260888	0.45	0.55	5018394.0	0.465	22	50000.0	0.6818181818181818	0.23
20260888	0.45	0.55	5018394.0	0.465	22	100000.0	1.0	0.31
20260888	0.65	0.75	4996700.0	0.72	52	10000.0	0.038461538461538464	0.02
20260888	0.65	0.75	4996700.0	0.72	52	20000.0	0.07692307692307693	0.04
20260888	0.65	0.75	4996700.0	0.72	52	30000.0	0.1346153846153846	0.07
20260888	0.65	0.75	4996700.0	0.72	52	50000.0	0.46153846153846156	0.28
20260888	0.65	0.75	4996700.0	0.72	52	100000.0	0.7115384615384616	0.41
20260888	0.85	0.95	5085482.0	0.91	83	10000.0	0.03614457831325301	0.03
20260888	0.85	0.95	5085482.0	0.91	83	20000.0	0.04819277108433735	0.04
20260888	0.85	0.95	5085482.0	0.91	83	30000.0	0.12048192771084337	0.11
20260888	0.85	0.95	5085482.0	0.91	83	50000.0	0.2891566265060241	0.25
20260888	0.85	0.95	5085482.0	0.91	83	100000.0	0.4939759036144578	0.42
20260890	0.45	0.55	5019930.0	0.495	25	10000.0	0.04	0.01
20260890	0.45	0.55	5019930.0	0.495	25	20000.0	0.08	0.03
20260890	0.45	0.55	5019930.0	0.495	25	30000.0	0.32	0.1
20260890	0.45	0.55	5019930.0	0.495	25	50000.0	0.4	0.15
20260890	0.45	0.55	5019930.0	0.495	25	100000.0	1.0	0.41
20260890	0.65	0.75	4974497.0	0.685	48	10000.0	0.0	0.01
20260890	0.65	0.75	4974497.0	0.685	48	20000.0	0.08333333333333333	0.05
20260890	0.65	0.75	4974497.0	0.685	48	30000.0	0.16666666666666666	0.1
20260890	0.65	0.75	4974497.0	0.685	48	50000.0	0.3541666666666667	0.19
20260890	0.65	0.75	4974497.0	0.685	48	100000.0	0.6875	0.38
20260890	0.85	0.95	5003415.0	0.93	86	10000.0	0.011627906976744186	0.01
20260890	0.85	0.95	5003415.0	0.93	86	20000.0	0.046511627906976744	0.04
20260890	0.85	0.95	5003415.0	0.93	86	30000.0	0.16279069767441862	0.14
20260890	0.85	0.95	5003415.0	0.93	86	50000.0	0.20930232558139536	0.18
20260890	0.85	0.95	5003415.0	0.93	86	100000.0	0.9302325581395349	0.8
20260892	0.45	0.55	5000544.0	0.515	25	10000.0	0.0	0.01
20260892	0.45	0.55	5000544.0	0.515	25	20000.0	0.0	0.02
20260892	0.45	0.55	5000544.0	0.515	25	30000.0	0.24	0.08
20260892	0.45	0.55	5000544.0	0.515	25	50000.0	0.8	0.26
20260892	0.45	0.55	5000544.0	0.515	25	100000.0	1.0	0.47
20260892	0.65	0.75	4971282.0	0.66	42	10000.0	0.0	0.01
20260892	0.65	0.75	4971282.0	0.66	42	20000.0	0.023809523809523808	0.03
20260892	0.65	0.75	4971282.0	0.66	42	30000.0	0.047619047619047616	0.08
20260892	0.65	0.75	4971282.0	0.66	42	50000.0	0.2619047619047619	0.2
20260892	0.65	0.75	4971282.0	0.66	42	100000.0	0.2619047619047619	0.2
20260892	0.85	0.95	4962593.0	0.915	83	10000.0	0.012048192771084338	0.01
20260892	0.85	0.95	4962593.0	0.915	83	20000.0	0.03614457831325301	0.03
20260892	0.85	0.95	4962593.0	0.915	83	30000.0	0.10843373493975904	0.09
20260892	0.85	0.95	4962593.0	0.915	83	50000.0	0.25301204819277107	0.21
20260892	0.85	0.95	4962593.0	0.915	83	100000.0	0.25301204819277107	0.21
20260894	0.25	0.35	4998172.0	0.275	10	10000.0	0.0	0.01
20260894	0.25	0.35	4998172.0	0.275	10	20000.0	0.0	0.02
20260894	0.25	0.35	4998172.0	0.275	10	30000.0	0.1	0.05
20260894	0.25	0.35	4998172.0	0.275	10	50000.0	0.6	0.15
20260894	0.25	0.35	4998172.0	0.275	10	100000.0	1.0	0.53
20260894	0.45	0.55	4980047.0	0.45	19	10000.0	0.05263157894736842	0.01
20260894	0.45	0.55	4980047.0	0.45	19	20000.0	0.05263157894736842	0.01
20260894	0.45	0.55	4980047.0	0.45	19	30000.0	0.10526315789473684	0.03
20260894	0.45	0.55	4980047.0	0.45	19	50000.0	0.42105263157894735	0.13
20260894	0.45	0.55	4980047.0	0.45	19	100000.0	0.631578947368421	0.41
20260894	0.65	0.75	5019472.0	0.68	46	10000.0	0.0	0.01
20260894	0.65	0.75	5019472.0	0.68	46	20000.0	0.021739130434782608	0.02
20260894	0.65	0.75	5019472.0	0.68	46	30000.0	0.13043478260869565	0.07
20260894	0.65	0.75	5019472.0	0.68	46	50000.0	0.2826086956521739	0.18
20260894	0.65	0.75	5019472.0	0.68	46	100000.0	0.391304347826087	0.23
20260894	0.85	0.95	5024932.0	0.87	76	10000.0	0.013157894736842105	0.01
20260894	0.85	0.95	5024932.0	0.87	76	20000.0	0.02631578947368421	0.02
20260894	0.85	0.95	5024932.0	0.87	76	30000.0	0.09210526315789473	0.07
20260894	0.85	0.95	5024932.0	0.87	76	50000.0	0.2236842105263158	0.17
20260894	0.85	0.95	5024932.0	0.87	76	100000.0	0.2631578947368421	0.2
20260896	0.25	0.35	5027596.0	0.345	12	10000.0	0.0	0.0
20260896	0.25	0.35	5027596.0	0.345	12	20000.0	0.08333333333333333	0.07
20260896	0.25	0.35	5027596.0	0.345	12	30000.0	0.25	0.12
20260896	0.25	0.35	5027596.0	0.345	12	50000.0	0.8333333333333334	0.25
20260896	0.25	0.35	5027596.0	0.345	12	100000.0	0.8333333333333334	0.32
20260896	0.45	0.55	4982559.0	0.535	27	10000.0	0.0	0.0
20260896	0.45	0.55	4982559.0	0.535	27	20000.0	0.1111111111111111	0.06
20260896	0.45	0.55	4982559.0	0.535	27	30000.0	0.2222222222222222	0.11
20260896	0.45	0.55	4982559.0	0.535	27	50000.0	0.4444444444444444	0.2
20260896	0.45	0.55	4982559.0	0.535	27	100000.0	1.0	0.35
20260896	0.65	0.75	4985414.0	0.735	54	10000.0	0.0	0.0
20260896	0.65	0.75	4985414.0	0.735	54	20000.0	0.07407407407407407	0.07
20260896	0.65	0.75	4985414.0	0.735	54	30000.0	0.12962962962962962	0.12
20260896	0.65	0.75	4985414.0	0.735	54	50000.0	0.25925925925925924	0.21
20260896	0.65	0.75	4985414.0	0.735	54	100000.0	0.5740740740740741	0.38
20260896	0.85	0.95	4995582.0	0.925	86	10000.0	0.0	0.0
20260896	0.85	0.95	4995582.0	0.925	86	20000.0	0.06976744186046512	0.06
20260896	0.85	0.95	4995582.0	0.925	86	30000.0	0.16279069767441862	0.14
20260896	0.85	0.95	4995582.0	0.925	86	50000.0	0.29069767441860467	0.26
20260896	0.85	0.95	4995582.0	0.925	86	100000.0	0.4883720930232558	0.43
20260898	0.25	0.35	5008062.0	0.335	11	10000.0	0.0	0.0
20260898	0.25	0.35	5008062.0	0.335	11	20000.0	0.0	0.02
20260898	0.25	0.35	5008062.0	0.335	11	30000.0	0.9090909090909091	0.14
20260898	0.25	0.35	5008062.0	0.335	11	50000.0	0.9090909090909091	0.22
20260898	0.25	0.35	5008062.0	0.335	11	100000.0	1.0	0.28
20260898	0.45	0.55	5030440.0	0.455	17	10000.0	0.058823529411764705	0.01
20260898	0.45	0.55	5030440.0	0.455	17	20000.0	0.17647058823529413	0.04
20260898	0.45	0.55	5030440.0	0.455	17	30000.0	0.35294117647058826	0.07
20260898	0.45	0.55	5030440.0	0.455	17	50000.0	0.47058823529411764	0.13
20260898	0.45	0.55	5030440.0	0.455	17	100000.0	0.47058823529411764	0.13
20260898	0.65	0.75	5010667.0	0.685	47	10000.0	0.0	0.0
20260898	0.65	0.75	5010667.0	0.685	47	20000.0	0.0425531914893617	0.02
20260898	0.65	0.75	5010667.0	0.685	47	30000.0	0.10638297872340426	0.14
20260898	0.65	0.75	5010667.0	0.685	47	50000.0	0.2765957446808511	0.22
20260898	0.65	0.75	5010667.0	0.685	47	100000.0	0.3829787234042553	0.28
20260898	0.85	0.95	4985682.0	0.93	86	10000.0	0.011627906976744186	0.01
20260898	0.85	0.95	4985682.0	0.93	86	20000.0	0.046511627906976744	0.04
20260898	0.85	0.95	4985682.0	0.93	86	30000.0	0.19767441860465115	0.17
20260898	0.85	0.95	4985682.0	0.93	86	50000.0	0.26744186046511625	0.23
20260898	0.85	0.95	4985682.0	0.93	86	100000.0	0.313953488372093	0.27
20260900	0.45	0.55	5007891.0	0.465	23	10000.0	0.0	0.02
20260900	0.45	0.55	5007891.0	0.465	23	20000.0	0.13043478260869565	0.06
20260900	0.45	0.55	5007891.0	0.465	23	30000.0	0.13043478260869565	0.08
20260900	0.45	0.55	5007891.0	0.465	23	50000.0	0.21739130434782608	0.11
20260900	0.45	0.55	5007891.0	0.465	23	100000.0	0.5652173913043478	0.23
20260900	0.65	0.75	4998174.0	0.68	48	10000.0	0.041666666666666664	0.02
20260900	0.65	0.75	4998174.0	0.68	48	20000.0	0.10416666666666667	0.06
20260900	0.65	0.75	4998174.0	0.68	48	30000.0	0.14583333333333334	0.09
20260900	0.65	0.75	4998174.0	0.68	48	50000.0	0.22916666666666666	0.15
20260900	0.65	0.75	4998174.0	0.68	48	100000.0	0.3958333333333333	0.25
20260900	0.85	0.95	4999438.0	0.89	79	10000.0	0.02531645569620253	0.02
20260900	0.85	0.95	4999438.0	0.89	79	20000.0	0.0759493670886076	0.06
20260900	0.85	0.95	4999438.0	0.89	79	30000.0	0.11392405063291139	0.09
20260900	0.85	0.95	4999438.0	0.89	79	50000.0	0.16455696202531644	0.14
20260900	0.85	0.95	4999438.0	0.89	79	100000.0	0.2911392405063291	0.24
20260902	0.45	0.55	5020086.0	0.525	31	10000.0	0.0	0.0
20260902	0.45	0.55	5020086.0	0.525	31	20000.0	0.03225806451612903	0.03
20260902	0.45	0.55	5020086.0	0.525	31	30000.0	0.0967741935483871	0.07
20260902	0.45	0.55	5020086.0	0.525	31	50000.0	0.22580645161290322	0.2
20260902	0.45	0.55	5020086.0	0.525	31	100000.0	1.0	0.45
20260902	0.65	0.75	5004267.0	0.735	54	10000.0	0.0	0.0
20260902	0.65	0.75	5004267.0	0.735	54	20000.0	0.018518518518518517	0.02
20260902	0.65	0.75	5004267.0	0.735	54	30000.0	0.05555555555555555	0.06
20260902	0.65	0.75	5004267.0	0.735	54	50000.0	0.2962962962962963	0.19
20260902	0.65	0.75	5004267.0	0.735	54	100000.0	0.5740740740740741	0.35
20260902	0.85	0.95	4954034.0	0.93	87	10000.0	0.011494252873563218	0.01
20260902	0.85	0.95	4954034.0	0.93	87	20000.0	0.04597701149425287	0.04
20260902	0.85	0.95	4954034.0	0.93	87	30000.0	0.08045977011494253	0.07
20260902	0.85	0.95	4954034.0	0.93	87	50000.0	0.11494252873563218	0.11
20260902	0.85	0.95	4954034.0	0.93	87	100000.0	0.6551724137931034	0.58
20260904	0.45	0.55	5040760.0	0.545	35	10000.0	0.0	0.0
20260904	0.45	0.55	5040760.0	0.545	35	20000.0	0.05714285714285714	0.02
20260904	0.45	0.55	5040760.0	0.545	35	30000.0	0.08571428571428572	0.05
20260904	0.45	0.55	5040760.0	0.545	35	50000.0	0.45714285714285713	0.2
20260904	0.45	0.55	5040760.0	0.545	35	100000.0	1.0	0.51
20260904	0.65	0.75	5001108.0	0.71	51	10000.0	0.0	0.0
20260904	0.65	0.75	5001108.0	0.71	51	20000.0	0.058823529411764705	0.03
20260904	0.65	0.75	5001108.0	0.71	51	30000.0	0.09803921568627451	0.07
