draw_id	phase	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	exact_sample_alt_count	sample_diploids	candidate_pool_diploids	slim_scaling_factor	mutation_age_generations	selection_start_generations_ago	selection_end_generations_ago	draw_index	seed	seed_nonce	panel_seed	panel_seed_nonce	timeout_seconds	sequence_length_bp	focal_position_bp	processing_mode
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw002	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	2	1886985582	0	760590842	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw003	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	3	1364330209	0	1738869826	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw004	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	4	350757788	0	1226121016	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw005	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	5	1108848029	0	2082196186	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw006	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	6	2126928383	0	1088856614	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw007	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	7	2049954550	0	363978360	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw008	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	8	1858535009	0	337187095	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw009	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	9	438813886	0	77206705	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw010	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	10	1598009742	0	1217725138	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw011	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	11	778640006	0	1368206757	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw012	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	12	1792937256	0	1486975532	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw013	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	13	1006984368	0	783560307	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw014	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	14	359155727	0	728068616	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw015	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	15	1664954306	0	501653404	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw016	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	16	1790005192	0	156614176	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw017	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	17	1840994875	0	157372568	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw018	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	18	19414127	0	655152562	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__screen__s0.005000__af0.300000__q5__draw019	screen	0.005	0.3	0.27499999999999997	0.325	60	100	500	5.0	2400.0	2272.0	0.0	19	1261915899	0	1472361772	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw000	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	0	1279601934	0	1637747531	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw001	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	1	2127382428	0	262271767	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw002	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	2	591625152	0	1297182564	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw003	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	3	1500015923	0	599812610	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw004	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	4	1379026944	0	331073134	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw005	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	5	1973729725	0	860783403	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw006	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	6	81653586	0	11023745	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw007	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	7	1943192506	0	903075505	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw008	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	8	1094811621	0	1764519867	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw009	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	9	647948026	0	1635177708	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw010	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	10	1849722463	0	1294435350	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw011	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	11	522628122	0	1192973297	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw012	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	12	1214549518	0	1924073423	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw013	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	13	1701662157	0	49726027	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw014	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	14	345263010	0	1446960279	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw015	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	15	2088399318	0	1316617531	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw016	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	16	1810356083	0	219949375	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw017	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	17	1309268558	0	1698511230	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw018	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	18	1297077725	0	1929689369	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw019	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	19	541782627	0	1307857103	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw020	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	20	1236085584	0	2109450960	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw021	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	21	773441913	0	215742040	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw022	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	22	2131337351	0	1530563500	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw023	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	23	456801946	0	2094668745	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw024	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	24	1691966930	0	777131059	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw025	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	25	573615487	0	1032455813	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw026	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	26	766288831	0	975770454	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw027	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	27	1322144032	0	1735563078	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw028	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	28	1851181954	0	299519948	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw029	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	29	1933997732	0	763205031	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw030	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	30	1438746371	0	109920541	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw031	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	31	540519998	0	749266144	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw032	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	32	1505965179	0	861813989	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw033	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	33	181387890	0	395520440	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw034	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	34	379667314	0	329617184	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw035	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	35	348889497	0	166260911	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw036	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	36	1961382579	0	984657812	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw037	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	37	108053390	0	216886025	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw038	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	38	473031318	0	1230973780	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw039	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	39	789296734	0	2032205116	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw040	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	40	709002889	0	1338433327	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw041	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	41	635601073	0	1436565236	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw042	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	42	164395440	0	1239882685	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw043	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	43	977633734	0	1857669828	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw044	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	44	616209338	0	360860878	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw045	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	45	807632260	0	466580966	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw046	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	46	832371401	0	2115088912	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw047	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	47	466064929	0	1622509007	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw048	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	48	1805819078	0	1629665977	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw049	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	49	1524988691	0	498273220	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw050	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	50	1678720927	0	2010662778	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw051	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	51	1742124859	0	1977059345	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw052	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	52	2079290037	0	1565448955	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw053	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	53	839142183	0	187829889	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw054	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	54	296944795	0	658868476	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw055	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	55	321177107	0	747892744	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw056	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	56	885134514	0	802260726	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw057	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	57	343832409	0	149606762	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw058	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	58	99340155	0	1133539118	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw059	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	59	263868761	0	919906377	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw060	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	60	1934242166	0	196266418	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw061	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	61	215246808	0	1961660076	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw062	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	62	1377299591	0	357922498	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw063	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	63	314870834	0	2068779693	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw064	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	64	1060825679	0	1457141753	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw065	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	65	1302680169	0	1393374251	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw066	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	66	490972118	0	1064661670	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
han_frequency_conditioned__confirmation__s0.010000__af0.100000__q5__draw067	confirmation	0.01	0.1	0.07500000000000001	0.125	20	100	500	5.0	2400.0	2272.0	0.0	67	2073796529	0	251873880	0	1800.0	2	1	focal_2bp_raw_forward_no_recap_no_neutral_overlay
